color,director_name,duration,actor_1_name,movie_title,language,country,title_year,imdb_score
Color,Jake Kasdan,120.0,Tim Meadows,Walk Hard: The Dewey Cox Story ,English,USA,2007.0,6.7
Color,Lasse Hallström,111.0,Kevin Spacey,The Shipping News ,English,USA,2001.0,6.8
Color,Les Mayfield,94.0,Gregory Smith,American Outlaws ,English,USA,2001.0,6.0
Color,Jean-Marc Vallée,100.0,Michiel Huisman,The Young Victoria ,English,UK,2009.0,7.3
Color,Dominic Sena,101.0,Tom Skerritt,Whiteout ,English,USA,2009.0,5.5
Color,Terrence Malick,139.0,Brad Pitt,The Tree of Life ,English,USA,2011.0,6.7
Color,Hark Tsui,91.0,Paul Sorvino,Knock Off ,English,Aruba,1998.0,4.8
Color,David Ayer,109.0,Mireille Enos,Sabotage ,English,USA,2014.0,5.7
Color,Brian Helgeland,102.0,Heath Ledger,The Order ,English,USA,2003.0,5.1
Color,Lexi Alexander,103.0,Julie Benz,Punisher: War Zone ,English,USA,2008.0,6.0
Color,Peter Hewitt,83.0,Kevin Zegers,Zoom ,English,USA,2006.0,4.2
Color,Robert Zemeckis,123.0,Joseph Gordon-Levitt,The Walk ,English,USA,2015.0,7.4
Color,Ronny Yu,101.0,Marley Shelton,Warriors of Virtue ,English,USA,1997.0,4.6
Color,Ridley Scott,117.0,Archie Panjabi,A Good Year ,English,USA,2006.0,6.9
Color,Richard Donner,114.0,Adam Baldwin,Radio Flyer ,English,USA,1992.0,6.9
Color,Taylor Hackford,330.0,Delroy Lindo,"Blood In, Blood Out ",English,USA,1993.0,8.0
Color,Bille August,121.0,Jim Broadbent,Smilla's Sense of Snow ,English,Denmark,1997.0,6.4
Color,Brian De Palma,114.0,Peter Coyote,Femme Fatale ,English,France,2002.0,6.3
 Black and White,Moustapha Akkad,156.0,Oliver Reed,Lion of the Desert ,English,Libya,1980.0,8.4
Color,Jean-Paul Rappeneau,135.0,Olivier Martinez,The Horseman on the Roof ,French,France,1995.0,7.1
Color,Ang Lee,148.0,Jeremy W. Auman,Ride with the Devil ,English,USA,1999.0,6.8
Color,Alejandro G. Iñárritu,148.0,Maricel Álvarez,Biutiful ,Spanish,Mexico,2010.0,7.5
Color,Roland Joffé,109.0,Tamsin Egerton,The Lovers ,English,Belgium,2015.0,4.5
Color,Joachim Rønning,93.0,Salma Hayek,Bandidas ,English,France,2006.0,5.7
Color,Wes Ball,113.0,Ki Hong Lee,The Maze Runner ,English,USA,2014.0,6.8
Color,Ken Scott,91.0,Tom Wilkinson,Unfinished Business ,English,USA,2015.0,5.4
Color,Martin Scorsese,139.0,Richard E. Grant,The Age of Innocence ,English,USA,1993.0,7.2
Color,Darren Aronofsky,96.0,Hugh Jackman,The Fountain ,English,USA,2006.0,7.3
Color,Hugh Johnson,102.0,David Paymer,Chill Factor ,English,USA,1999.0,5.2
Color,Simon West,96.0,Nicolas Cage,Stolen ,English,USA,2012.0,5.5
Color,Hayao Miyazaki,101.0,Rumi Hiiragi,Ponyo ,Japanese,Japan,2008.0,7.7
Color,George Tillman Jr.,128.0,Tiago Riani,The Longest Ride ,English,USA,2015.0,7.1
Color,Rand Ravich,109.0,Johnny Depp,The Astronaut's Wife ,English,USA,1999.0,5.3
Color,Hugh Hudson,114.0,Liam Aiken,I Dreamed of Africa ,English,USA,2000.0,5.6
Color,Gabriele Muccino,105.0,Gerard Butler,Playing for Keeps ,English,USA,2012.0,5.7
Color,Justin Chadwick,141.0,Terry Pheto,Mandela: Long Walk to Freedom ,English,UK,2013.0,7.1
Color,Warren Beatty,195.0,Paul Sorvino,Reds ,English,USA,1981.0,7.5
Color,Rob Reiner,138.0,Tom Cruise,A Few Good Men ,English,USA,1992.0,7.6
Color,Andrzej Bartkowiak,101.0,Michael Jai White,Exit Wounds ,English,USA,2001.0,5.5
Color,Raja Gosnell,99.0,Nia Long,Big Momma's House ,English,USA,2000.0,5.1
Color,Jeremy Degruson,85.0,Kyle Hebert,Thunder and the House of Magic ,English,Belgium,2013.0,6.3
Color,Chris Gorak,89.0,Max Minghella,The Darkest Hour ,English,USA,2011.0,4.9
Color,Scott Speer,99.0,Ryan Guzman,Step Up Revolution ,English,USA,2012.0,6.5
Color,David R. Ellis,105.0,Lin Shaye,Snakes on a Plane ,English,Germany,2006.0,5.6
Color,Joe Charbanic,97.0,Keanu Reeves,The Watcher ,English,USA,2000.0,5.3
Color,Jonathan Hensleigh,140.0,Laura Harring,The Punisher ,English,USA,2004.0,6.5
Color,Danny Cannon,118.0,Sean Pertwee,Goal! The Dream Begins ,English,USA,2005.0,6.8
Color,Boaz Yakin,94.0,Jason Statham,Safe ,English,USA,2012.0,6.5
Color,Mike Newell,124.0,Angelina Jolie Pitt,Pushing Tin ,English,USA,1999.0,6.0
Color,Richard Marquand,134.0,Harrison Ford,Star Wars: Episode VI - Return of the Jedi ,English,USA,1983.0,8.4
Color,Neil Marshall,113.0,Ryan Kruger,Doomsday ,English,UK,2008.0,6.0
Color,Stephen Daldry,124.0,Kate Winslet,The Reader ,English,USA,2008.0,7.6
Color,David Wain,98.0,Justin Theroux,Wanderlust ,English,USA,2012.0,5.6
Color,Jon Favreau,97.0,Peter Dinklage,Elf ,English,USA,2003.0,6.9
Color,Jon Turteltaub,123.0,Robert Duvall,Phenomenon ,English,USA,1996.0,6.4
Color,Brian Levant,99.0,James Coburn,Snow Dogs ,English,Canada,2002.0,5.1
Color,Richard Donner,101.0,Bill Murray,Scrooged ,English,USA,1988.0,7.0
Color,Jared Hess,92.0,Ana de la Reguera,Nacho Libre ,English,Germany,2006.0,5.7
Color,Paul Feig,131.0,Matt Lucas,Bridesmaids ,English,USA,2011.0,6.8
Color,Evan Goldberg,107.0,Channing Tatum,This Is the End ,English,USA,2013.0,6.7
Color,Rupert Wainwright,103.0,Nia Long,Stigmata ,English,USA,1999.0,6.2
Color,George Tillman Jr.,129.0,Robert De Niro,Men of Honor ,English,USA,2000.0,7.2
Color,John Luessenhop,107.0,Paul Walker,Takers ,English,USA,2010.0,6.2
Color,Justin Zackham,89.0,Robin Williams,The Big Wedding ,English,USA,2013.0,5.6
Color,John Whitesell,113.0,Brandon T. Jackson,"Big Mommas: Like Father, Like Son ",English,USA,2011.0,4.4
Color,Duncan Jones,93.0,Jake Gyllenhaal,Source Code ,English,USA,2011.0,7.5
Color,Frank Marshall,120.0,Illeana Douglas,Alive ,English,USA,1993.0,7.1
Color,Joel Schumacher,98.0,Logan Lerman,The Number 23 ,English,USA,2007.0,6.4
Color,Jean-Pierre Jeunet,105.0,Callum Rennie,The Young and Prodigious T.S. Spivet ,English,France,2013.0,7.1
Color,Steven Spielberg,142.0,Christopher Lee,1941 ,English,USA,1979.0,5.9
Color,John Gatins,98.0,Ken Howard,Dreamer: Inspired by a True Story ,English,USA,2005.0,6.9
Color,David Cronenberg,96.0,Viggo Mortensen,A History of Violence ,English,USA,2005.0,7.5
Color,Louis Leterrier,87.0,Jason Statham,Transporter 2 ,English,France,2005.0,6.3
 Black and White,Sam Raimi,107.0,Leonardo DiCaprio,The Quick and the Dead ,English,Japan,1995.0,6.4
Color,Peter Howitt,90.0,Frances Fisher,Laws of Attraction ,English,Ireland,2004.0,5.9
Color,Martin Scorsese,121.0,Nicolas Cage,Bringing Out the Dead ,English,USA,1999.0,6.8
Color,Miguel Sapochnik,119.0,Alice Braga,Repo Men ,English,USA,2010.0,6.3
Color,Hyung-rae Shim,107.0,Robert Forster,Dragon Wars: D-War ,English,South Korea,2007.0,3.6
Color,Norman Jewison,110.0,Haley Joel Osment,Bogus ,English,USA,1996.0,5.3
Color,Don Scardino,100.0,Steve Buscemi,The Incredible Burt Wonderstone ,English,USA,2013.0,5.9
Color,Mark Dindal,75.0,George Kennedy,Cats Don't Dance ,English,USA,1997.0,6.9
Color,Tim Robbins,132.0,Bill Murray,Cradle Will Rock ,English,USA,1999.0,6.9
 Black and White,Steven Soderbergh,105.0,Tony Curran,The Good German ,English,USA,2006.0,6.1
Color,Tom Reeve,93.0,Joan Plowright,George and the Dragon ,English,USA,2004.0,5.7
Color,Francis Ford Coppola,289.0,Harrison Ford,Apocalypse Now ,English,USA,1979.0,8.5
Color,Nanette Burstein,102.0,Rob Riggle,Going the Distance ,English,USA,2010.0,6.3
Color,Stephen Herek,143.0,Alicia Witt,Mr. Holland's Opus ,English,USA,1995.0,7.3
Color,Ariel Vromen,113.0,Gary Oldman,Criminal ,English,UK,2016.0,6.3
Color,Sydney Pollack,161.0,Meryl Streep,Out of Africa ,English,USA,1985.0,7.2
Color,Robert Zemeckis,138.0,Denzel Washington,Flight ,English,USA,2012.0,7.3
Color,Lewis Gilbert,126.0,Desmond Llewelyn,Moonraker ,English,UK,1979.0,6.3
Color,Wes Anderson,99.0,Bill Murray,The Grand Budapest Hotel ,English,USA,2014.0,8.1
Color,Scott Hicks,101.0,Anthony Hopkins,Hearts in Atlantis ,English,USA,2001.0,6.9
Color,Frank Marshall,103.0,Julian Sands,Arachnophobia ,English,USA,1990.0,6.3
Color,Gregory Hoblit,118.0,Dennis Quaid,Frequency ,English,USA,2000.0,7.3
Color,Paul Feig,116.0,Ed Begley Jr.,Ghostbusters ,English,USA,2016.0,5.5
Color,John Francis Daley,99.0,Chris Hemsworth,Vacation ,English,USA,2015.0,6.1
Color,Barry Sonnenfeld,105.0,Delroy Lindo,Get Shorty ,English,USA,1995.0,6.9
 Black and White,Rob Marshall,113.0,Colm Feore,Chicago ,English,USA,2002.0,7.2
Color,Dennis Dugan,93.0,Steve Buscemi,Big Daddy ,English,USA,1999.0,6.4
Color,J.B. Rogers,108.0,Alyson Hannigan,American Pie 2 ,English,USA,2001.0,6.4
Color,John Lasseter,74.0,Tom Hanks,Toy Story ,English,USA,1995.0,8.3
Color,Jan de Bont,116.0,Keanu Reeves,Speed ,English,USA,1994.0,7.2
Color,Michael Sucsy,104.0,Channing Tatum,The Vow ,English,USA,2012.0,6.8
Color,Tom Vaughan,106.0,Harrison Ford,Extraordinary Measures ,English,USA,2010.0,6.5
Color,Boaz Yakin,120.0,Ryan Gosling,Remember the Titans ,English,USA,2000.0,7.8
Color,John McTiernan,135.0,Scott Glenn,The Hunt for Red October ,English,USA,1990.0,7.6
Color,Lee Daniels,132.0,Alex Pettyfer,Lee Daniels' The Butler ,English,USA,2013.0,7.2
 Black and White,Rawson Marshall Thurber,92.0,Gary Cole,Dodgeball: A True Underdog Story ,English,USA,2004.0,6.7
Color,Barry Sonnenfeld,99.0,Anjelica Huston,The Addams Family ,English,USA,1991.0,6.8
Color,Steve Oedekerk,90.0,Bruce Spence,Ace Ventura: When Nature Calls ,English,USA,1995.0,6.3
Color,Garry Marshall,111.0,Anne Hathaway,The Princess Diaries ,English,USA,2001.0,6.2
Color,Hugh Wilson,103.0,Stockard Channing,The First Wives Club ,English,USA,1996.0,6.2
Color,David Fincher,127.0,Morgan Freeman,Se7en ,English,USA,1995.0,8.6
Color,Neill Blomkamp,112.0,Sharlto Copley,District 9 ,English,South Africa,2009.0,8.0
Color,Stephen Hillenburg,87.0,Scarlett Johansson,The SpongeBob SquarePants Movie ,English,USA,2004.0,7.0
Color,Clint Eastwood,138.0,John Doman,Mystic River ,English,USA,2003.0,8.0
Color,Clint Eastwood,132.0,Clint Eastwood,Million Dollar Baby ,English,USA,2004.0,8.1
Color,Harold Ramis,103.0,Robert De Niro,Analyze This ,English,USA,1999.0,6.7
Color,Nick Cassavetes,123.0,Ryan Gosling,The Notebook ,English,USA,2004.0,7.9
Color,Anne Fletcher,111.0,Judy Greer,27 Dresses ,English,USA,2008.0,6.1
Color,Peter Chelsom,102.0,Emily Osment,Hannah Montana: The Movie ,English,USA,2009.0,4.2
Color,Stig Bergqvist,78.0,Elizabeth Daily,Rugrats in Paris: The Movie ,English,Germany,2000.0,6.1
Color,Barbra Streisand,132.0,George Carlin,The Prince of Tides ,English,USA,1991.0,6.6
Color,Edward Zwick,133.0,Anthony Hopkins,Legends of the Fall ,English,USA,1994.0,7.5
Color,Jason Reitman,108.0,J.K. Simmons,Up in the Air ,English,USA,2009.0,7.4
Color,Alexander Payne,125.0,Hope Davis,About Schmidt ,English,USA,2002.0,7.2
Color,Jonathan Levine,98.0,Cory Hardrict,Warm Bodies ,English,USA,2013.0,6.9
Color,Rian Johnson,119.0,Joseph Gordon-Levitt,Looper ,English,USA,2012.0,7.4
Color,Chris Weitz,87.0,Chazz Palminteri,Down to Earth ,English,USA,2001.0,5.4
Color,Chris Noonan,91.0,Miriam Margolyes,Babe ,English,Australia,1995.0,6.8
Color,David Frankel,100.0,Meryl Streep,Hope Springs ,English,USA,2012.0,6.3
Color,Nicholas Stoller,118.0,Mila Kunis,Forgetting Sarah Marshall ,English,USA,2008.0,7.2
Color,John Singleton,109.0,Josh Charles,Four Brothers ,English,USA,2005.0,6.9
Color,Michael McCullers,99.0,Tina Fey,Baby Mama ,English,USA,2008.0,6.0
Color,Forest Whitaker,114.0,Bill Cobbs,Hope Floats ,English,USA,1998.0,5.9
Color,Gary Winick,89.0,Anne Hathaway,Bride Wars ,English,USA,2009.0,5.4
Color,Steven Brill,95.0,Antony Starr,Without a Paddle ,English,USA,2004.0,5.9
Color,Gary Winick,98.0,Jennifer Garner,13 Going on 30 ,English,USA,2004.0,6.1
Color,Woody Allen,94.0,Kurt Fuller,Midnight in Paris ,English,Spain,2011.0,7.7
Color,Peter Lepeniotis,85.0,Liam Neeson,The Nut Job ,English,Canada,2014.0,5.8
Color,Ted Demme,124.0,Johnny Depp,Blow ,English,USA,2001.0,7.6
Color,Luis Mandoki,131.0,Robin Wright,Message in a Bottle ,English,USA,1999.0,6.1
Color,William Shatner,107.0,Leonard Nimoy,Star Trek V: The Final Frontier ,English,USA,1989.0,5.4
Color,John Schultz,99.0,Brenda Song,Like Mike ,English,USA,2002.0,5.1
Color,Peter Segal,83.0,George Kennedy,Naked Gun 33 1/3: The Final Insult ,English,USA,1994.0,6.4
Color,John Glen,131.0,Patrick Macnee,A View to a Kill ,English,UK,1985.0,6.3
Color,Steve Box,85.0,Mark Gatiss,The Curse of the Were-Rabbit ,English,UK,2005.0,7.5
Color,Richard LaGravenese,126.0,Gerard Butler,P.S. I Love You ,English,USA,2007.0,7.1
Color,Frederik Du Chau,102.0,Bruce Greenwood,Racing Stripes ,English,USA,2005.0,5.2
Color,Joe Wright,123.0,Benedict Cumberbatch,Atonement ,English,UK,2007.0,7.8
Color,Gary Winick,105.0,Vanessa Redgrave,Letters to Juliet ,English,USA,2010.0,6.5
Color,Ridley Scott,125.0,Stephen Root,Black Rain ,English,USA,1989.0,6.6
Color,Bobby Farrelly,92.0,Kate Upton,The Three Stooges ,English,USA,2012.0,5.1
Color,Tim Burton,77.0,Johnny Depp,Corpse Bride ,English,USA,2005.0,7.4
Color,James Gartner,118.0,Mehcad Brooks,Glory Road ,English,USA,2006.0,7.2
Color,Denis Villeneuve,121.0,Edgar Arreola,Sicario ,English,USA,2015.0,7.6
Color,Antoine Fuqua,124.0,Jake Gyllenhaal,Southpaw ,English,USA,2015.0,7.5
Color,Sam Raimi,99.0,Bojana Novakovic,Drag Me to Hell ,English,USA,2009.0,6.6
Color,Lee Toland Krieger,112.0,Harrison Ford,The Age of Adaline ,English,USA,2015.0,7.2
Color,Tim McCanlies,111.0,Haley Joel Osment,Secondhand Lions ,English,USA,2003.0,7.6
Color,Jon M. Chu,107.0,Alyson Stoner,Step Up 3D ,English,USA,2010.0,6.2
Color,John Stockwell,104.0,Faizon Love,Blue Crush ,English,USA,2002.0,5.6
Color,Marc Forster,113.0,Will Ferrell,Stranger Than Fiction ,English,USA,2006.0,7.6
Color,David Slade,113.0,Danny Huston,30 Days of Night ,English,USA,2007.0,6.6
Color,Drew Goddard,95.0,Chris Hemsworth,The Cabin in the Woods ,English,USA,2012.0,7.0
Color,Jason Friedberg,86.0,Carmen Electra,Meet the Spartans ,English,USA,2008.0,2.7
Color,Martin Brest,126.0,Robert De Niro,Midnight Run ,English,USA,1988.0,7.6
Color,Paul Michael Glaser,101.0,Yaphet Kotto,The Running Man ,English,USA,1987.0,6.6
Color,Frank Oz,102.0,Bill Murray,Little Shop of Horrors ,English,USA,1986.0,6.9
Color,Joe Wright,111.0,Jessica Barden,Hanna ,English,USA,2011.0,6.8
Color,John R. Leonetti,95.0,Brian Thompson,Mortal Kombat: Annihilation ,English,USA,1997.0,3.7
Color,Tom Hanks,98.0,Tom Hanks,Larry Crowne ,English,USA,2011.0,6.1
Color,Kimberly Peirce,100.0,Chloë Grace Moretz,Carrie ,English,USA,2013.0,5.9
Color,Liz Friedlander,118.0,Alfre Woodard,Take the Lead ,English,USA,2006.0,6.7
Color,Phil Joanou,125.0,Dwayne Johnson,Gridiron Gang ,English,USA,2006.0,6.9
Color,Sam Weisman,94.0,Bernie Mac,What's the Worst That Could Happen? ,English,USA,2001.0,5.5
Color,Shane Acker,79.0,Martin Landau,9 ,English,USA,2009.0,7.1
Color,Steven Soderbergh,106.0,Channing Tatum,Side Effects ,English,USA,2013.0,7.1
Color,Martha Coolidge,111.0,Devin Ratray,The Prince and Me ,English,USA,2004.0,5.9
Color,Stephen J. Anderson,63.0,Craig Ferguson,Winnie the Pooh ,English,USA,2011.0,7.3
Color,Troy Miller,85.0,Elden Henson,Dumb and Dumberer: When Harry Met Lloyd ,English,USA,2003.0,3.4
Color,Warren Beatty,108.0,Warren Beatty,Bulworth ,English,USA,1998.0,6.8
Color,Tate Taylor,139.0,Tika Sumpter,Get on Up ,English,USA,2014.0,6.9
Color,Carl Franklin,127.0,Meryl Streep,One True Thing ,English,USA,1998.0,7.0
Color,Brett Leonard,106.0,Denzel Washington,Virtuosity ,English,USA,1995.0,5.5
Color,Ivan Reitman,95.0,Rainn Wilson,My Super Ex-Girlfriend ,English,USA,2006.0,5.1
Color,Scott Derrickson,118.0,Olivia Munn,Deliver Us from Evil ,English,USA,2014.0,6.2
Color,Alister Grierson,108.0,Ioan Gruffudd,Sanctum ,English,USA,2011.0,5.9
Color,Nick Hurran,105.0,Holly Hunter,Little Black Book ,English,USA,2004.0,5.2
Color,Nicholas Stoller,131.0,Alison Brie,The Five-Year Engagement ,English,USA,2012.0,6.2
Color,Charles Stone III,104.0,Bernie Mac,Mr 3000 ,English,USA,2004.0,5.5
Color,Paul Haggis,133.0,Olivia Wilde,The Next Three Days ,English,USA,2010.0,7.4
Color,Kurt Wimmer,94.0,Milla Jovovich,Ultraviolet ,English,USA,2006.0,4.4
Color,Jean-François Richet,109.0,Brian Dennehy,Assault on Precinct 13 ,English,USA,2005.0,6.3
Color,Antoine Fuqua,96.0,Mira Sorvino,The Replacement Killers ,English,USA,1998.0,6.1
Color,Kevin Hooks,105.0,Salma Hayek,Fled ,English,USA,1996.0,5.3
Color,Ellory Elkayem,99.0,Scarlett Johansson,Eight Legged Freaks ,English,USA,2002.0,5.4
Color,Edward Zwick,112.0,Jake Gyllenhaal,Love & Other Drugs ,English,USA,2010.0,6.7
Color,Jon Avnet,108.0,Al Pacino,88 Minutes ,English,USA,2007.0,5.9
Color,Niki Caro,126.0,Jeremy Renner,North Country ,English,USA,2005.0,7.3
Color,Howard Deutch,98.0,Bruce Willis,The Whole Ten Yards ,English,USA,2004.0,5.5
Color,Vincenzo Natali,104.0,Sarah Polley,Splice ,English,Canada,2009.0,5.8
Color,Willard Huyck,110.0,Lea Thompson,Howard the Duck ,English,USA,1986.0,4.6
Color,Gavin O'Connor,130.0,Jennifer Ehle,Pride and Glory ,English,USA,2008.0,6.7
Color,Bruce Hunt,93.0,Eddie Cibrian,The Cave ,English,USA,2005.0,5.1
Color,Rob Reiner,96.0,David Paymer,Alex & Emma ,English,USA,2003.0,5.6
Color,Paul McGuigan,114.0,Jessica Paré,Wicker Park ,English,USA,2004.0,7.0
Color,Craig Gillespie,106.0,Grace Phipps,Fright Night ,English,USA,2011.0,6.4
Color,Terrence Malick,150.0,Christian Bale,The New World ,English,USA,2005.0,6.7
Color,Chris Roberts,100.0,Saffron Burrows,Wing Commander ,English,USA,1999.0,4.1
Color,Neil Jordan,100.0,Robert Downey Jr.,In Dreams ,English,USA,1999.0,5.5
Color,James Wong,100.0,Ian Whyte,Dragonball: Evolution ,English,USA,2009.0,2.7
Color,Jee-woon Kim,107.0,Zach Gilford,The Last Stand ,English,USA,2013.0,6.4
Color,Nick Hamm,102.0,Robert De Niro,Godsend ,English,USA,2004.0,4.8
Color,Andy Cadiff,101.0,Annabella Sciorra,Chasing Liberty ,English,USA,2004.0,6.1
Color,Mike Disa,86.0,Amy Poehler,Hoodwinked Too! Hood vs. Evil ,English,USA,2011.0,4.8
Color,Lasse Hallström,108.0,Morgan Freeman,An Unfinished Life ,English,USA,2005.0,7.0
Color,Terry Gilliam,123.0,Andrew Garfield,The Imaginarium of Doctor Parnassus ,English,UK,2009.0,6.8
Color,Richard J. Lewis,134.0,Mark Addy,Barney's Version ,English,Canada,2010.0,7.3
Color,Brad Furman,88.0,Justin Timberlake,Runner Runner ,English,USA,2013.0,5.6
Color,Peter Howitt,109.0,Tyler Labine,Antitrust ,English,USA,2001.0,6.1
Color,Edward Zwick,122.0,Denzel Washington,Glory ,English,USA,1989.0,7.9
Color,Sergio Leone,251.0,Robert De Niro,Once Upon a Time in America ,English,Italy,1984.0,8.4
Color,Niels Arden Oplev,118.0,Dominic Cooper,Dead Man Down ,English,USA,2013.0,6.5
Color,Michael Radford,131.0,Al Pacino,The Merchant of Venice ,English,USA,2004.0,7.1
Color,Neil Jordan,109.0,Emir Kusturica,The Good Thief ,English,France,2002.0,6.6
Color,Steve Boyum,80.0,Channing Tatum,Supercross ,English,USA,2005.0,4.0
Color,Chris Noonan,88.0,Emily Watson,Miss Potter ,English,UK,2006.0,7.0
Color,Kaige Chen,103.0,Dong-gun Jang,The Promise ,Mandarin,China,2005.0,5.6
Color,Corey Yuen,87.0,Steve Howey,DOA: Dead or Alive ,English,USA,2006.0,4.8
Color,Andrew Dominik,160.0,Brad Pitt,The Assassination of Jesse James by the Coward Robert Ford ,English,USA,2007.0,7.5
Color,Li Zhang,121.0,Bingbing Li,1911 ,Mandarin,China,2011.0,6.0
Color,Laurent Tirard,91.0,Louise Bourgoin,Little Nicholas ,French,France,2009.0,7.2
Color,Simon West,92.0,Jason Statham,Wild Card ,English,USA,2015.0,5.6
Color,Marc Forster,129.0,Gerard Butler,Machine Gun Preacher ,English,USA,2011.0,6.8
Color,Reinhard Klooss,93.0,Jim Broadbent,Animals United ,German,Germany,2010.0,4.9
Color,Bille August,118.0,Terry Pheto,The Color of Freedom ,English,Germany,2007.0,7.1
Color,Frédéric Auburtin,110.0,Fisher Stevens,United Passions ,English,France,2014.0,2.0
Color,Olivier Dahan,103.0,Paz Vega,Grace of Monaco ,English,Switzerland,2014.0,5.7
Color,Maksim Fadeev,85.0,Konstantin Khabenskiy,A Warrior's Tail ,Russian,Russia,2015.0,4.1
Color,Liliana Cavani,110.0,Ray Winstone,Ripley's Game ,English,Italy,2002.0,6.7
Color,Greg Tiernan,89.0,James Franco,Sausage Party ,English,USA,2016.0,7.5
Color,Elizabeth Banks,115.0,Anna Kendrick,Pitch Perfect 2 ,English,USA,2015.0,6.5
Color,James Mangold,153.0,Sandra Ellis Lafferty,Walk the Line ,English,USA,2005.0,7.9
Color,Edward Norton,128.0,Lisa Edelstein,Keeping the Faith ,English,USA,2000.0,6.4
Color,Peter Hewitt,89.0,Jim Broadbent,The Borrowers ,English,UK,1997.0,5.8
Color,Ron Howard,122.0,Toby Jones,Frost/Nixon ,English,USA,2008.0,7.7
Color,George Clooney,113.0,Dick Clark,Confessions of a Dangerous Mind ,English,USA,2002.0,7.1
Color,Reginald Hudlin,99.0,Matthew Perry,Serving Sara ,English,Germany,2002.0,5.3
Color,Ben Falcone,99.0,Peter Dinklage,The Boss ,English,USA,2016.0,5.3
Color,Richard Attenborough,147.0,Denzel Washington,Cry Freedom ,English,UK,1987.0,7.5
 Black and White,Lawrence Kasdan,112.0,Zooey Deschanel,Mumford ,English,USA,1999.0,6.9
Color,Don Mancini,88.0,Jason Flemyng,Seed of Chucky ,English,Romania,2004.0,4.9
Color,John Maybury,94.0,Jennifer Jason Leigh,The Jacket ,English,USA,2005.0,7.1
